transaction_id,client_id,account_id,amount,currency,transaction_ts
2076957,339933,9638296,-4284.03,CAD,2026-12-13T00:00:00
7686817,570541,4848016,3989.59,USD,2026-12-13T00:00:00
6898766,146466,6171318,2886.67,CAD,2026-12-13T00:00:00
2589864,895652,2621859,-4451.64,USD,2026-12-13T00:00:00
9467892,412586,1647066,2311.02,USD,2026-12-13T00:00:00
1924119,750911,5183976,-2908.83,CAD,2026-12-13T00:00:00
1250625,976572,9027793,-2801.19,USD,2026-12-13T00:00:00
4442294,345525,8112601,951.04,CAD,2026-12-13T00:00:00
9147818,385240,8554933,695.57,USD,2026-12-13T00:00:00
6232245,900009,8901233,-670.59,USD,2026-12-13T00:00:00
4949682,525739,4247856,2183.0,CAD,2026-12-13T00:00:00
9095338,939856,8342899,919.23,CAD,2026-12-13T00:00:00
2470090,389583,5395289,3810.12,USD,2026-12-13T00:00:00
8662627,174346,6820345,-3730.15,USD,2026-12-13T00:00:00
1181446,629163,8888545,-4246.23,USD,2026-12-13T00:00:00
5486198,837547,8118655,-2171.97,USD,2026-12-13T00:00:00
3428355,520435,5767039,-2224.39,USD,2026-12-13T00:00:00
4431281,316658,1979054,-792.11,CAD,2026-12-13T00:00:00
8953705,926037,6639921,-2670.71,CAD,2026-12-13T00:00:00
2717819,310053,3130527,-1786.16,CAD,2026-12-13T00:00:00
6860811,301490,9687634,-2088.01,CAD,2026-12-13T00:00:00
3636824,459062,2623182,1748.79,CAD,2026-12-13T00:00:00
5048907,102671,9424191,-73.59,USD,2026-12-13T00:00:00
7145222,281100,6169673,4838.16,CAD,2026-12-13T00:00:00
1832018,400868,2025771,2827.56,CAD,2026-12-13T00:00:00
1371907,908131,7009908,-1334.26,CAD,2026-12-13T00:00:00
8336565,994660,5921723,-3043.08,CAD,2026-12-13T00:00:00
1292961,609548,8084305,-4909.17,USD,2026-12-13T00:00:00
9940780,677172,6066329,2581.53,USD,2026-12-13T00:00:00
2020766,597821,3222365,-2429.93,CAD,2026-12-13T00:00:00
5634212,299130,1729303,-1130.55,CAD,2026-12-13T00:00:00
6513473,762167,2377564,2231.06,CAD,2026-12-13T00:00:00
6375810,107312,1544110,-282.73,USD,2026-12-13T00:00:00
8888088,641360,2522339,3572.92,CAD,2026-12-13T00:00:00
9464509,883597,2219545,3548.27,CAD,2026-12-13T00:00:00
9314222,530490,2297674,-2480.32,USD,2026-12-13T00:00:00
2794059,359905,4270058,1361.9,USD,2026-12-13T00:00:00
3609237,759988,3707777,-2677.28,USD,2026-12-13T00:00:00
4664206,379644,1611062,2191.62,CAD,2026-12-13T00:00:00
5579029,947287,9239404,109.86,CAD,2026-12-13T00:00:00
6622587,471023,5296845,-3883.71,USD,2026-12-13T00:00:00
2998548,283821,1528184,1034.11,USD,2026-12-13T00:00:00
8004173,637835,3398156,-3446.93,CAD,2026-12-13T00:00:00
9477072,823950,7505579,-4223.26,CAD,2026-12-13T00:00:00
6639727,484876,1315754,-2938.65,USD,2026-12-13T00:00:00
9724842,247374,6604828,80.31,USD,2026-12-13T00:00:00
7444989,697101,4467771,2078.5,USD,2026-12-13T00:00:00
8437318,930760,2280470,-4029.98,USD,2026-12-13T00:00:00
6850155,168649,7843344,3602.22,USD,2026-12-13T00:00:00
6015240,712975,2006286,2216.11,USD,2026-12-13T00:00:00
4392618,311611,9279601,2719.1,USD,2026-12-13T00:00:00
3392298,960428,5113295,1267.61,CAD,2026-12-13T00:00:00
4903274,567960,3302853,2235.88,CAD,2026-12-13T00:00:00
8616517,456465,2665502,2310.7,CAD,2026-12-13T00:00:00
4404625,546090,5004636,-1913.81,CAD,2026-12-13T00:00:00
1850915,898986,6502883,-4594.99,CAD,2026-12-13T00:00:00
1170591,896795,5320337,-418.7,CAD,2026-12-13T00:00:00
2366810,630391,9331786,2255.98,USD,2026-12-13T00:00:00
2920654,346158,8236321,-4430.3,USD,2026-12-13T00:00:00
2445321,835863,9144040,-3577.31,CAD,2026-12-13T00:00:00
3721093,409139,4574172,4011.68,CAD,2026-12-13T00:00:00
9463740,918748,9849453,2638.37,CAD,2026-12-13T00:00:00
9205314,777069,4088206,-1013.06,USD,2026-12-13T00:00:00
2043651,585193,9150628,-4657.59,USD,2026-12-13T00:00:00
2894505,453066,7862581,-1842.61,USD,2026-12-13T00:00:00
2682987,542413,9296394,1631.69,CAD,2026-12-13T00:00:00
2267575,898395,8960616,971.68,USD,2026-12-13T00:00:00
3246561,765663,2235003,288.79,CAD,2026-12-13T00:00:00
4186316,835595,6536721,2071.33,USD,2026-12-13T00:00:00
3166825,635551,5250323,805.84,USD,2026-12-13T00:00:00
5259972,608058,5187288,-4175.64,USD,2026-12-13T00:00:00
4330737,236591,3763540,3338.39,USD,2026-12-13T00:00:00
3627890,925830,2923796,394.17,USD,2026-12-13T00:00:00
4536688,997745,6439958,-3408.79,USD,2026-12-13T00:00:00
8714200,803957,6656851,-1089.25,USD,2026-12-13T00:00:00
2533207,307031,8725143,3786.28,USD,2026-12-13T00:00:00
8648923,221205,9077758,-2912.93,USD,2026-12-13T00:00:00
3424039,137107,7426078,-814.38,USD,2026-12-13T00:00:00
1846788,280787,8667657,4108.63,USD,2026-12-13T00:00:00
1609062,255425,5567718,340.58,USD,2026-12-13T00:00:00
2615222,896303,6200353,-4293.7,CAD,2026-12-13T00:00:00
3478717,655271,8768031,-4154.48,USD,2026-12-13T00:00:00
8675969,975042,8181038,920.3,USD,2026-12-13T00:00:00
1930796,288384,1771463,3607.93,CAD,2026-12-13T00:00:00
5533417,411115,2163022,3433.31,USD,2026-12-13T00:00:00
6261935,550478,5673936,-3817.61,USD,2026-12-13T00:00:00
7695182,914603,1631727,4515.66,USD,2026-12-13T00:00:00
4488809,700145,4434021,-1785.24,CAD,2026-12-13T00:00:00
5230371,973174,9548941,659.96,USD,2026-12-13T00:00:00
7707254,573854,2937044,2291.91,USD,2026-12-13T00:00:00
5759327,975491,7719386,-4965.15,USD,2026-12-13T00:00:00
8229592,136789,2356648,3425.57,CAD,2026-12-13T00:00:00
2875566,921901,3339222,-4136.21,USD,2026-12-13T00:00:00
7974424,193952,8743418,-4189.4,USD,2026-12-13T00:00:00
4398576,212858,7766187,-1018.81,USD,2026-12-13T00:00:00
4497549,232411,7555504,-4282.37,CAD,2026-12-13T00:00:00
7211212,270285,1251369,4759.64,USD,2026-12-13T00:00:00
8396332,115129,7926274,1970.87,USD,2026-12-13T00:00:00
3651305,374339,1148517,1166.6,USD,2026-12-13T00:00:00
3143991,530854,5391833,-4419.01,CAD,2026-12-13T00:00:00
3594617,147968,4520724,2320.72,CAD,2026-12-13T00:00:00
5939825,451018,4419746,4229.48,USD,2026-12-13T00:00:00
2375770,888139,8808957,-2933.05,CAD,2026-12-13T00:00:00
6984151,325638,4298776,-4829.61,USD,2026-12-13T00:00:00
8474196,946290,5933500,2373.26,USD,2026-12-13T00:00:00
2374880,729041,9588340,637.84,USD,2026-12-13T00:00:00
9960924,576033,4696392,1563.35,USD,2026-12-13T00:00:00
4459310,390271,9962950,519.12,CAD,2026-12-13T00:00:00
9018159,836879,2075374,4183.31,CAD,2026-12-13T00:00:00
4503870,727363,3226131,2363.89,CAD,2026-12-13T00:00:00
7939947,474335,3137387,4771.49,CAD,2026-12-13T00:00:00
4805153,652179,6232924,2412.69,CAD,2026-12-13T00:00:00
1334613,551956,1069070,-4907.83,CAD,2026-12-13T00:00:00
4135278,379496,8085352,-4254.19,USD,2026-12-13T00:00:00
9402644,958959,3250408,1917.94,CAD,2026-12-13T00:00:00
4794044,141813,1201610,-2027.33,CAD,2026-12-13T00:00:00
2512045,670741,4707255,-4595.57,CAD,2026-12-13T00:00:00
8256686,524443,7193351,-1313.84,USD,2026-12-13T00:00:00
1963636,811168,1960221,-2322.58,CAD,2026-12-13T00:00:00
6973215,314969,3336974,-2646.06,CAD,2026-12-13T00:00:00
6687018,670682,5171084,627.17,CAD,2026-12-13T00:00:00
8839137,898578,7151380,-66.39,USD,2026-12-13T00:00:00
5017119,850850,1981984,2374.62,USD,2026-12-13T00:00:00
5568696,604620,4207937,-4321.27,CAD,2026-12-13T00:00:00
2447839,375228,7450033,-1908.95,USD,2026-12-13T00:00:00
1619563,405764,4300780,-3291.43,USD,2026-12-13T00:00:00
6505048,885112,3991972,2169.2,CAD,2026-12-13T00:00:00
2589253,192736,8384636,4310.5,CAD,2026-12-13T00:00:00
7600941,827642,3132105,2915.42,CAD,2026-12-13T00:00:00
5106768,598597,3547277,-4271.98,CAD,2026-12-13T00:00:00
3434605,853881,1509707,-2352.57,USD,2026-12-13T00:00:00
5677515,336605,9935296,4981.25,CAD,2026-12-13T00:00:00
4498239,419856,7594235,-1873.96,USD,2026-12-13T00:00:00
4149542,403425,1449408,-3295.72,USD,2026-12-13T00:00:00
7264560,219404,8624653,-887.69,CAD,2026-12-13T00:00:00
9725087,242393,4351653,-3531.22,USD,2026-12-13T00:00:00
1768452,716247,3015243,-57.45,USD,2026-12-13T00:00:00
