transaction_id,client_id,account_id,amount,currency,transaction_ts
7820654,601487,7744909,4360.07,CAD,2026-12-06T00:00:00
1628913,462824,6687771,-3219.79,CAD,2026-12-06T00:00:00
7485019,290175,7688761,4774.11,CAD,2026-12-06T00:00:00
6407677,319715,2693549,-2030.63,USD,2026-12-06T00:00:00
3501606,438917,1184485,2043.75,USD,2026-12-06T00:00:00
4157334,391472,7043515,-1996.21,USD,2026-12-06T00:00:00
4637534,880717,8323355,-2136.0,CAD,2026-12-06T00:00:00
2853476,947434,5327624,-261.31,CAD,2026-12-06T00:00:00
3919061,714323,1397516,-370.06,USD,2026-12-06T00:00:00
4377825,430307,2884794,1318.7,CAD,2026-12-06T00:00:00
5389019,101700,9072889,-680.56,CAD,2026-12-06T00:00:00
2027266,534931,4293554,3697.77,CAD,2026-12-06T00:00:00
3277633,479486,7017782,-2843.63,USD,2026-12-06T00:00:00
1992927,283820,6152963,-4564.03,CAD,2026-12-06T00:00:00
4313461,623432,6839209,4786.94,CAD,2026-12-06T00:00:00
6377929,975227,8386128,-1824.84,USD,2026-12-06T00:00:00
8330297,363382,4183859,-310.01,USD,2026-12-06T00:00:00
1529400,810465,2355692,1491.53,USD,2026-12-06T00:00:00
9675514,333553,7963139,125.98,CAD,2026-12-06T00:00:00
7330997,880685,2036363,1550.75,USD,2026-12-06T00:00:00
4832942,797386,9502115,4336.03,CAD,2026-12-06T00:00:00
7479598,122468,1750559,705.19,USD,2026-12-06T00:00:00
1768185,341437,6543995,4621.41,CAD,2026-12-06T00:00:00
6220424,157984,4290993,-1856.95,CAD,2026-12-06T00:00:00
3730546,317592,9016237,801.39,CAD,2026-12-06T00:00:00
3408703,984571,5805734,2917.47,USD,2026-12-06T00:00:00
6510630,308363,7441209,-1311.17,CAD,2026-12-06T00:00:00
8853241,690666,1159980,1928.28,CAD,2026-12-06T00:00:00
3705323,400596,1671303,1811.42,USD,2026-12-06T00:00:00
4418537,877044,8509785,1772.92,CAD,2026-12-06T00:00:00
7879378,888426,3007005,4900.02,USD,2026-12-06T00:00:00
7066994,818240,2907156,3841.34,CAD,2026-12-06T00:00:00
9829498,167949,9058968,2867.95,USD,2026-12-06T00:00:00
8685442,512369,3027305,-728.81,CAD,2026-12-06T00:00:00
4422074,434024,3390664,-1616.9,CAD,2026-12-06T00:00:00
7170399,685310,3576815,-3193.95,USD,2026-12-06T00:00:00
8423044,402006,9694432,-4581.08,USD,2026-12-06T00:00:00
9262867,785682,2843636,584.02,CAD,2026-12-06T00:00:00
2097167,802284,6334104,3272.92,USD,2026-12-06T00:00:00
2667024,684180,8752334,-4327.0,CAD,2026-12-06T00:00:00
2327307,715559,9259060,402.09,CAD,2026-12-06T00:00:00
7574460,867333,6447542,-4046.89,CAD,2026-12-06T00:00:00
2799371,558587,8829156,3422.21,CAD,2026-12-06T00:00:00
3453740,844502,7284370,3841.77,CAD,2026-12-06T00:00:00
8325967,362090,9233736,-1357.85,CAD,2026-12-06T00:00:00
3212697,332193,4323040,-4622.76,CAD,2026-12-06T00:00:00
5116756,224047,2076154,258.83,CAD,2026-12-06T00:00:00
2725339,189696,9575139,-3254.42,USD,2026-12-06T00:00:00
2856963,351844,9977226,4530.04,USD,2026-12-06T00:00:00
2696006,336271,8440300,-534.86,USD,2026-12-06T00:00:00
9419848,656370,2312528,2412.2,USD,2026-12-06T00:00:00
5599193,990913,1432316,4582.78,CAD,2026-12-06T00:00:00
6602936,326845,9139218,-580.79,USD,2026-12-06T00:00:00
8370693,240393,3663554,4238.95,USD,2026-12-06T00:00:00
2365128,394894,4807099,-2115.62,USD,2026-12-06T00:00:00
3236353,395683,9224331,-757.23,CAD,2026-12-06T00:00:00
3593261,197720,6573806,-944.15,USD,2026-12-06T00:00:00
6908690,353750,3306668,1885.86,USD,2026-12-06T00:00:00
9798041,126763,1880077,-3332.0,CAD,2026-12-06T00:00:00
4332067,797272,9295661,-3953.76,USD,2026-12-06T00:00:00
3128314,512288,1728888,8.09,CAD,2026-12-06T00:00:00
8379320,535311,9569252,-719.26,CAD,2026-12-06T00:00:00
1807077,566694,9939551,-2612.81,USD,2026-12-06T00:00:00
1470695,384059,3570829,3136.06,USD,2026-12-06T00:00:00
1677976,880819,2486624,-653.03,CAD,2026-12-06T00:00:00
7691113,724809,1836070,3103.97,CAD,2026-12-06T00:00:00
9028139,601689,4361325,2682.74,CAD,2026-12-06T00:00:00
9764963,165434,1635306,2166.49,CAD,2026-12-06T00:00:00
4233037,505135,8334966,-3478.35,USD,2026-12-06T00:00:00
5785595,230889,7831526,4807.66,CAD,2026-12-06T00:00:00
6136974,855641,6085585,121.12,USD,2026-12-06T00:00:00
4488719,335603,2712270,-2071.7,USD,2026-12-06T00:00:00
1326454,847451,3049683,-812.13,USD,2026-12-06T00:00:00
2906043,792162,8262712,-1979.34,CAD,2026-12-06T00:00:00
4175429,846426,9779911,4409.64,USD,2026-12-06T00:00:00
2538265,319300,4200053,367.05,CAD,2026-12-06T00:00:00
4373311,589550,1981798,-171.63,CAD,2026-12-06T00:00:00
9934967,318718,6812393,-2733.24,CAD,2026-12-06T00:00:00
2623038,995762,4104238,1786.47,CAD,2026-12-06T00:00:00
2389959,158586,7425788,1975.86,USD,2026-12-06T00:00:00
